PERC_TARGET,PERC_STOPLOSS,HIT_RATE,PASS_PROBABILITY,QTY_TRADES_SUCC,QTY_TRADES_FAIL
0.100, 1.000, 5.000, 0.000, 0, 106
0.100, 1.000, 10.000, 0.000, 0, 113
0.100, 1.000, 15.000, 0.000, 0, 120
0.100, 1.000, 20.000, 0.000, 0, 129
0.100, 1.000, 25.000, 0.000, 0, 138
0.100, 1.000, 30.000, 0.000, 0, 150
0.100, 1.000, 35.000, 0.000, 0, 164
0.100, 1.000, 40.000, 0.000, 0, 179
0.100, 1.000, 45.000, 0.000, 0, 198
0.100, 1.000, 50.000, 0.000, 0, 223
0.100, 1.000, 55.000, 0.000, 0, 254
0.100, 1.000, 60.000, 0.000, 0, 296
0.100, 1.000, 65.000, 0.000, 0, 352
0.100, 1.000, 70.000, 0.000, 0, 437
0.100, 1.000, 75.000, 0.000, 0, 570
0.100, 1.000, 80.000, 0.000, 0, 831
0.100, 1.000, 85.000, 0.000, 0, 1524
0.100, 1.000, 90.000, 0.000, 0, 9538
0.100, 1.000, 95.000, 100.000, 2675, 0
0.150, 1.000, 5.000, 0.000, 0, 107
0.150, 1.000, 10.000, 0.000, 0, 114
0.150, 1.000, 15.000, 0.000, 0, 121
0.150, 1.000, 20.000, 0.000, 0, 131
0.150, 1.000, 25.000, 0.000, 0, 141
0.150, 1.000, 30.000, 0.000, 0, 154
0.150, 1.000, 35.000, 0.000, 0, 168
0.150, 1.000, 40.000, 0.000, 0, 185
0.150, 1.000, 45.000, 0.000, 0, 208
0.150, 1.000, 50.000, 0.000, 0, 236
0.150, 1.000, 55.000, 0.000, 0, 271
0.150, 1.000, 60.000, 0.000, 0, 324
0.150, 1.000, 65.000, 0.000, 0, 396
0.150, 1.000, 70.000, 0.000, 0, 516
0.150, 1.000, 75.000, 0.000, 0, 724
0.150, 1.000, 80.000, 0.000, 0, 1241
0.150, 1.000, 85.000, 0.000, 0, 4315
0.150, 1.000, 90.000, 100.000, 3443, 0
0.150, 1.000, 95.000, 100.000, 1301, 0
0.200, 1.000, 5.000, 0.000, 0, 107
0.200, 1.000, 10.000, 0.000, 0, 114
0.200, 1.000, 15.000, 0.000, 0, 123
0.200, 1.000, 20.000, 0.000, 0, 132
0.200, 1.000, 25.000, 0.000, 0, 143
0.200, 1.000, 30.000, 0.000, 0, 157
0.200, 1.000, 35.000, 0.000, 0, 173
0.200, 1.000, 40.000, 0.000, 0, 193
0.200, 1.000, 45.000, 0.000, 0, 217
0.200, 1.000, 50.000, 0.000, 0, 251
0.200, 1.000, 55.000, 0.000, 0, 295
0.200, 1.000, 60.000, 0.000, 0, 357
0.200, 1.000, 65.000, 0.000, 0, 455
0.200, 1.000, 70.000, 0.000, 0, 622
0.200, 1.000, 75.000, 0.000, 0, 991
0.200, 1.000, 80.000, 0.000, 0, 2480
0.200, 1.000, 85.000, 100.000, 5956, 0
0.200, 1.000, 90.000, 100.000, 1503, 0
0.200, 1.000, 95.000, 100.000, 855, 0
0.250, 1.000, 5.000, 0.000, 0, 107
0.250, 1.000, 10.000, 0.000, 0, 115
0.250, 1.000, 15.000, 0.000, 0, 124
0.250, 1.000, 20.000, 0.000, 0, 134
0.250, 1.000, 25.000, 0.000, 0, 146
0.250, 1.000, 30.000, 0.000, 0, 160
0.250, 1.000, 35.000, 0.000, 0, 178
0.250, 1.000, 40.000, 0.000, 0, 201
0.250, 1.000, 45.000, 0.000, 0, 228
0.250, 1.000, 50.000, 0.000, 0, 266
0.250, 1.000, 55.000, 0.000, 0, 317
0.250, 1.000, 60.000, 0.000, 0, 399
0.250, 1.000, 65.000, 0.000, 0, 532
0.250, 1.000, 70.000, 0.000, 0, 793
0.250, 1.000, 75.000, 0.000, 0, 1576
0.250, 1.000, 80.000, 28.900, 31657, 26020
0.250, 1.000, 85.000, 100.000, 1918, 0
0.250, 1.000, 90.000, 100.000, 956, 0
0.250, 1.000, 95.000, 100.000, 641, 0
0.300, 1.000, 5.000, 0.000, 0, 107
0.300, 1.000, 10.000, 0.000, 0, 115
0.300, 1.000, 15.000, 0.000, 0, 125
0.300, 1.000, 20.000, 0.000, 0, 136
0.300, 1.000, 25.000, 0.000, 0, 149
0.300, 1.000, 30.000, 0.000, 0, 164
0.300, 1.000, 35.000, 0.000, 0, 183
0.300, 1.000, 40.000, 0.000, 0, 209
0.300, 1.000, 45.000, 0.000, 0, 241
0.300, 1.000, 50.000, 0.000, 0, 286
0.300, 1.000, 55.000, 0.000, 0, 353
0.300, 1.000, 60.000, 0.000, 0, 454
0.300, 1.000, 65.000, 0.000, 0, 637
0.300, 1.000, 70.000, 0.000, 0, 1098
0.300, 1.000, 75.000, 0.000, 0, 3735
0.300, 1.000, 80.000, 100.000, 2987, 0
0.300, 1.000, 85.000, 100.000, 1148, 0
0.300, 1.000, 90.000, 100.000, 710, 0
0.300, 1.000, 95.000, 100.000, 511, 0
0.350, 1.000, 5.000, 0.000, 0, 108
0.350, 1.000, 10.000, 0.000, 0, 116
0.350, 1.000, 15.000, 0.000, 0, 126
0.350, 1.000, 20.000, 0.000, 0, 138
0.350, 1.000, 25.000, 0.000, 0, 152
0.350, 1.000, 30.000, 0.000, 0, 168
0.350, 1.000, 35.000, 0.000, 0, 190
0.350, 1.000, 40.000, 0.000, 0, 218
0.350, 1.000, 45.000, 0.000, 0, 255
0.350, 1.000, 50.000, 0.000, 0, 308
0.350, 1.000, 55.000, 0.000, 0, 388
0.350, 1.000, 60.000, 0.000, 0, 523
0.350, 1.000, 65.000, 0.000, 0, 813
0.350, 1.000, 70.000, 0.000, 0, 1758
0.350, 1.000, 75.000, 99.400, 9600, 9710
0.350, 1.000, 80.000, 100.000, 1500, 0
0.350, 1.000, 85.000, 100.000, 811, 0
0.350, 1.000, 90.000, 100.000, 559, 0
0.350, 1.000, 95.000, 100.000, 426, 0
0.400, 1.000, 5.000, 0.000, 0, 108
0.400, 1.000, 10.000, 0.000, 0, 116
0.400, 1.000, 15.000, 0.000, 0, 127
0.400, 1.000, 20.000, 0.000, 0, 140
0.400, 1.000, 25.000, 0.000, 0, 154
0.400, 1.000, 30.000, 0.000, 0, 172
0.400, 1.000, 35.000, 0.000, 0, 196
0.400, 1.000, 40.000, 0.000, 0, 227
0.400, 1.000, 45.000, 0.000, 0, 270
0.400, 1.000, 50.000, 0.000, 0, 333
0.400, 1.000, 55.000, 0.000, 0, 433
0.400, 1.000, 60.000, 0.000, 0, 616
0.400, 1.000, 65.000, 0.000, 0, 1084
0.400, 1.000, 70.000, 0.000, 0, 4441
0.400, 1.000, 75.000, 100.000, 2425, 0
0.400, 1.000, 80.000, 100.000, 1001, 0
0.400, 1.000, 85.000, 100.000, 633, 0
0.400, 1.000, 90.000, 100.000, 461, 0
0.400, 1.000, 95.000, 100.000, 364, 0
0.450, 1.000, 5.000, 0.000, 0, 108
0.450, 1.000, 10.000, 0.000, 0, 117
0.450, 1.000, 15.000, 0.000, 0, 128
0.450, 1.000, 20.000, 0.000, 0, 141
0.450, 1.000, 25.000, 0.000, 0, 158
0.450, 1.000, 30.000, 0.000, 0, 177
0.450, 1.000, 35.000, 0.000, 0, 202
0.450, 1.000, 40.000, 0.000, 0, 237
0.450, 1.000, 45.000, 0.000, 0, 288
0.450, 1.000, 50.000, 0.000, 0, 364
0.450, 1.000, 55.000, 0.000, 0, 492
0.450, 1.000, 60.000, 0.000, 0, 763
0.450, 1.000, 65.000, 0.000, 0, 1649
0.450, 1.000, 70.000, 99.100, 8067, 7486
0.450, 1.000, 75.000, 100.000, 1378, 0
0.450, 1.000, 80.000, 100.000, 750, 0
0.450, 1.000, 85.000, 100.000, 516, 0
0.450, 1.000, 90.000, 100.000, 393, 0
0.450, 1.000, 95.000, 100.000, 318, 0
0.500, 1.000, 5.000, 0.000, 0, 109
0.500, 1.000, 10.000, 0.000, 0, 118
0.500, 1.000, 15.000, 0.000, 0, 129
0.500, 1.000, 20.000, 0.000, 0, 142
0.500, 1.000, 25.000, 0.000, 0, 160
0.500, 1.000, 30.000, 0.000, 0, 182
0.500, 1.000, 35.000, 0.000, 0, 212
0.500, 1.000, 40.000, 0.000, 0, 249
0.500, 1.000, 45.000, 0.000, 0, 306
0.500, 1.000, 50.000, 0.000, 0, 399
0.500, 1.000, 55.000, 0.000, 0, 565
0.500, 1.000, 60.000, 0.000, 0, 984
0.500, 1.000, 65.000, 0.000, 0, 3655
0.500, 1.000, 70.000, 100.000, 2408, 0
0.500, 1.000, 75.000, 100.000, 960, 0
0.500, 1.000, 80.000, 100.000, 600, 0
0.500, 1.000, 85.000, 100.000, 436, 0
0.500, 1.000, 90.000, 100.000, 344, 0
0.500, 1.000, 95.000, 100.000, 282, 0
0.550, 1.000, 5.000, 0.000, 0, 109
0.550, 1.000, 10.000, 0.000, 0, 119
0.550, 1.000, 15.000, 0.000, 0, 131
0.550, 1.000, 20.000, 0.000, 0, 145
0.550, 1.000, 25.000, 0.000, 0, 164
0.550, 1.000, 30.000, 0.000, 0, 187
0.550, 1.000, 35.000, 0.000, 0, 219
0.550, 1.000, 40.000, 0.000, 0, 263
0.550, 1.000, 45.000, 0.000, 0, 332
0.550, 1.000, 50.000, 0.000, 0, 444
0.550, 1.000, 55.000, 0.000, 0, 667
0.550, 1.000, 60.000, 0.000, 0, 1384
0.550, 1.000, 65.000, 79.400, 11557, 12205
0.550, 1.000, 70.000, 100.000, 1410, 0
0.550, 1.000, 75.000, 100.000, 740, 0
0.550, 1.000, 80.000, 100.000, 498, 0
0.550, 1.000, 85.000, 100.000, 380, 0
0.550, 1.000, 90.000, 100.000, 304, 0
0.550, 1.000, 95.000, 100.000, 255, 0
0.600, 1.000, 5.000, 0.000, 0, 109
0.600, 1.000, 10.000, 0.000, 0, 119
0.600, 1.000, 15.000, 0.000, 0, 132
0.600, 1.000, 20.000, 0.000, 0, 147
0.600, 1.000, 25.000, 0.000, 0, 167
0.600, 1.000, 30.000, 0.000, 0, 192
0.600, 1.000, 35.000, 0.000, 0, 227
0.600, 1.000, 40.000, 0.000, 0, 279
0.600, 1.000, 45.000, 0.000, 0, 356
0.600, 1.000, 50.000, 0.000, 0, 496
0.600, 1.000, 55.000, 0.000, 0, 817
0.600, 1.000, 60.000, 0.000, 0, 2323
0.600, 1.000, 65.000, 100.000, 3076, 0
0.600, 1.000, 70.000, 100.000, 998, 0
0.600, 1.000, 75.000, 100.000, 603, 0
0.600, 1.000, 80.000, 100.000, 429, 0
0.600, 1.000, 85.000, 100.000, 334, 0
0.600, 1.000, 90.000, 100.000, 274, 0
0.600, 1.000, 95.000, 100.000, 231, 0
0.650, 1.000, 5.000, 0.000, 0, 109
0.650, 1.000, 10.000, 0.000, 0, 120
0.650, 1.000, 15.000, 0.000, 0, 133
0.650, 1.000, 20.000, 0.000, 0, 150
0.650, 1.000, 25.000, 0.000, 0, 170
0.650, 1.000, 30.000, 0.000, 0, 198
0.650, 1.000, 35.000, 0.000, 0, 237
0.650, 1.000, 40.000, 0.000, 0, 297
0.650, 1.000, 45.000, 0.000, 0, 386
0.650, 1.000, 50.000, 0.000, 0, 568
0.650, 1.000, 55.000, 0.000, 0, 1050
0.650, 1.000, 60.000, 3.000, 8820, 6714
0.650, 1.000, 65.000, 100.000, 1664, 0
0.650, 1.000, 70.000, 100.000, 772, 0
0.650, 1.000, 75.000, 100.000, 504, 0
0.650, 1.000, 80.000, 100.000, 375, 0
0.650, 1.000, 85.000, 100.000, 298, 0
0.650, 1.000, 90.000, 100.000, 249, 0
0.650, 1.000, 95.000, 100.000, 212, 0
0.700, 1.000, 5.000, 0.000, 0, 110
0.700, 1.000, 10.000, 0.000, 0, 121
0.700, 1.000, 15.000, 0.000, 0, 135
0.700, 1.000, 20.000, 0.000, 0, 152
0.700, 1.000, 25.000, 0.000, 0, 174
0.700, 1.000, 30.000, 0.000, 0, 202
0.700, 1.000, 35.000, 0.000, 0, 247
0.700, 1.000, 40.000, 0.000, 0, 313
0.700, 1.000, 45.000, 0.000, 0, 421
0.700, 1.000, 50.000, 0.000, 0, 653
0.700, 1.000, 55.000, 0.000, 0, 1478
0.700, 1.000, 60.000, 97.700, 5807, 5694
0.700, 1.000, 65.000, 100.000, 1136, 0
0.700, 1.000, 70.000, 100.000, 632, 0
0.700, 1.000, 75.000, 100.000, 438, 0
0.700, 1.000, 80.000, 100.000, 333, 0
0.700, 1.000, 85.000, 100.000, 270, 0
0.700, 1.000, 90.000, 100.000, 227, 0
0.700, 1.000, 95.000, 100.000, 196, 0
0.750, 1.000, 5.000, 0.000, 0, 110
0.750, 1.000, 10.000, 0.000, 0, 122
0.750, 1.000, 15.000, 0.000, 0, 135
0.750, 1.000, 20.000, 0.000, 0, 154
0.750, 1.000, 25.000, 0.000, 0, 178
0.750, 1.000, 30.000, 0.000, 0, 209
0.750, 1.000, 35.000, 0.000, 0, 257
0.750, 1.000, 40.000, 0.000, 0, 330
0.750, 1.000, 45.000, 0.000, 0, 466
0.750, 1.000, 50.000, 0.000, 0, 789
0.750, 1.000, 55.000, 0.000, 0, 2423
0.750, 1.000, 60.000, 99.900, 2415, 3708
0.750, 1.000, 65.000, 100.000, 873, 0
0.750, 1.000, 70.000, 100.000, 532, 0
0.750, 1.000, 75.000, 100.000, 385, 0
0.750, 1.000, 80.000, 100.000, 301, 0
0.750, 1.000, 85.000, 100.000, 247, 0
0.750, 1.000, 90.000, 100.000, 209, 0
0.750, 1.000, 95.000, 100.000, 181, 0
0.800, 1.000, 5.000, 0.000, 0, 110
0.800, 1.000, 10.000, 0.000, 0, 122
0.800, 1.000, 15.000, 0.000, 0, 137
0.800, 1.000, 20.000, 0.000, 0, 157
0.800, 1.000, 25.000, 0.000, 0, 182
0.800, 1.000, 30.000, 0.000, 0, 215
0.800, 1.000, 35.000, 0.000, 0, 268
0.800, 1.000, 40.000, 0.000, 0, 356
0.800, 1.000, 45.000, 0.000, 0, 520
0.800, 1.000, 50.000, 0.000, 0, 948
0.800, 1.000, 55.000, 3.900, 8354, 5980
0.800, 1.000, 60.000, 100.000, 1497, 0
0.800, 1.000, 65.000, 100.000, 712, 0
0.800, 1.000, 70.000, 100.000, 468, 0
0.800, 1.000, 75.000, 100.000, 344, 0
0.800, 1.000, 80.000, 100.000, 273, 0
0.800, 1.000, 85.000, 100.000, 228, 0
0.800, 1.000, 90.000, 100.000, 194, 0
0.800, 1.000, 95.000, 100.000, 170, 0
0.850, 1.000, 5.000, 0.000, 0, 111
0.850, 1.000, 10.000, 0.000, 0, 123
0.850, 1.000, 15.000, 0.000, 0, 139
0.850, 1.000, 20.000, 0.000, 0, 159
0.850, 1.000, 25.000, 0.000, 0, 186
0.850, 1.000, 30.000, 0.000, 0, 226
0.850, 1.000, 35.000, 0.000, 0, 283
0.850, 1.000, 40.000, 0.000, 0, 382
0.850, 1.000, 45.000, 0.000, 0, 590
0.850, 1.000, 50.000, 0.000, 0, 1267
0.850, 1.000, 55.000, 92.800, 6126, 6020
0.850, 1.000, 60.000, 100.000, 1101, 0
0.850, 1.000, 65.000, 100.000, 597, 0
0.850, 1.000, 70.000, 100.000, 407, 0
0.850, 1.000, 75.000, 100.000, 309, 0
0.850, 1.000, 80.000, 100.000, 252, 0
0.850, 1.000, 85.000, 100.000, 210, 0
0.850, 1.000, 90.000, 100.000, 181, 0
0.850, 1.000, 95.000, 100.000, 159, 0
0.900, 1.000, 5.000, 0.000, 0, 111
0.900, 1.000, 10.000, 0.000, 0, 124
0.900, 1.000, 15.000, 0.000, 0, 140
0.900, 1.000, 20.000, 0.000, 0, 162
0.900, 1.000, 25.000, 0.000, 0, 191
0.900, 1.000, 30.000, 0.000, 0, 233
0.900, 1.000, 35.000, 0.000, 0, 297
0.900, 1.000, 40.000, 0.000, 0, 415
0.900, 1.000, 45.000, 0.000, 0, 682
0.900, 1.000, 50.000, 0.000, 0, 1810
0.900, 1.000, 55.000, 100.000, 2722, 0
0.900, 1.000, 60.000, 100.000, 861, 0
0.900, 1.000, 65.000, 100.000, 512, 0
0.900, 1.000, 70.000, 100.000, 365, 0
0.900, 1.000, 75.000, 100.000, 282, 0
0.900, 1.000, 80.000, 100.000, 232, 0
0.900, 1.000, 85.000, 100.000, 195, 0
0.900, 1.000, 90.000, 100.000, 170, 0
0.900, 1.000, 95.000, 100.000, 150, 0
0.950, 1.000, 5.000, 0.000, 0, 111
0.950, 1.000, 10.000, 0.000, 0, 125
0.950, 1.000, 15.000, 0.000, 0, 141
0.950, 1.000, 20.000, 0.000, 0, 164
0.950, 1.000, 25.000, 0.000, 0, 196
0.950, 1.000, 30.000, 0.000, 0, 242
0.950, 1.000, 35.000, 0.000, 0, 311
0.950, 1.000, 40.000, 0.000, 0, 449
0.950, 1.000, 45.000, 0.000, 0, 790
0.950, 1.000, 50.000, 0.000, 0, 3295
0.950, 1.000, 55.000, 100.000, 1643, 0
0.950, 1.000, 60.000, 100.000, 709, 0
0.950, 1.000, 65.000, 100.000, 452, 0
0.950, 1.000, 70.000, 100.000, 330, 0
0.950, 1.000, 75.000, 100.000, 260, 0
0.950, 1.000, 80.000, 100.000, 215, 0
0.950, 1.000, 85.000, 100.000, 183, 0
0.950, 1.000, 90.000, 100.000, 160, 0
0.950, 1.000, 95.000, 100.000, 141, 0
1.000, 1.000, 5.000, 0.000, 0, 111
1.000, 1.000, 10.000, 0.000, 0, 125
1.000, 1.000, 15.000, 0.000, 0, 142
1.000, 1.000, 20.000, 0.000, 0, 166
1.000, 1.000, 25.000, 0.000, 0, 199
1.000, 1.000, 30.000, 0.000, 0, 249
1.000, 1.000, 35.000, 0.000, 0, 333
1.000, 1.000, 40.000, 0.000, 0, 496
1.000, 1.000, 45.000, 0.000, 0, 950
1.000, 1.000, 50.000, 32.200, 8367, 6719
1.000, 1.000, 55.000, 100.000, 1197, 0
1.000, 1.000, 60.000, 100.000, 606, 0
1.000, 1.000, 65.000, 100.000, 399, 0
1.000, 1.000, 70.000, 100.000, 300, 0
1.000, 1.000, 75.000, 100.000, 240, 0
1.000, 1.000, 80.000, 100.000, 201, 0
1.000, 1.000, 85.000, 100.000, 172, 0
1.000, 1.000, 90.000, 100.000, 150, 0
1.000, 1.000, 95.000, 100.000, 133, 0
1.500, 1.000, 5.000, 0.000, 0, 115
1.500, 1.000, 10.000, 0.000, 0, 133
1.500, 1.000, 15.000, 0.000, 0, 160
1.500, 1.000, 20.000, 0.000, 0, 198
1.500, 1.000, 25.000, 0.000, 0, 265
1.500, 1.000, 30.000, 0.000, 0, 394
1.500, 1.000, 35.000, 0.000, 0, 764
1.500, 1.000, 40.000, 30.800, 5028, 4453
1.500, 1.000, 45.000, 100.000, 965, 0
1.500, 1.000, 50.000, 100.000, 479, 0
1.500, 1.000, 55.000, 100.000, 320, 0
1.500, 1.000, 60.000, 100.000, 243, 0
1.500, 1.000, 65.000, 100.000, 192, 0
1.500, 1.000, 70.000, 100.000, 161, 0
1.500, 1.000, 75.000, 100.000, 138, 0
1.500, 1.000, 80.000, 100.000, 120, 0
1.500, 1.000, 85.000, 100.000, 107, 0
1.500, 1.000, 90.000, 100.000, 97, 0
1.500, 1.000, 95.000, 100.000, 88, 0
2.000, 1.000, 5.000, 0.000, 0, 118
2.000, 1.000, 10.000, 0.000, 0, 143
2.000, 1.000, 15.000, 0.000, 0, 180
2.000, 1.000, 20.000, 0.000, 0, 249
2.000, 1.000, 25.000, 0.000, 0, 396
2.000, 1.000, 30.000, 0.000, 0, 904
2.000, 1.000, 35.000, 95.800, 2340, 2200
2.000, 1.000, 40.000, 100.000, 607, 0
2.000, 1.000, 45.000, 100.000, 342, 0
2.000, 1.000, 50.000, 100.000, 241, 0
2.000, 1.000, 55.000, 100.000, 186, 0
2.000, 1.000, 60.000, 100.000, 150, 0
2.000, 1.000, 65.000, 100.000, 128, 0
2.000, 1.000, 70.000, 100.000, 109, 0
2.000, 1.000, 75.000, 100.000, 96, 0
2.000, 1.000, 80.000, 100.000, 86, 0
2.000, 1.000, 85.000, 100.000, 77, 0
2.000, 1.000, 90.000, 100.000, 71, 0
2.000, 1.000, 95.000, 100.000, 65, 0
2.500, 1.000, 5.000, 0.000, 0, 121
2.500, 1.000, 10.000, 0.000, 0, 153
2.500, 1.000, 15.000, 0.000, 0, 210
2.500, 1.000, 20.000, 0.000, 0, 325
2.500, 1.000, 25.000, 0.000, 0, 722
2.500, 1.000, 30.000, 91.400, 2174, 2151
2.500, 1.000, 35.000, 100.000, 532, 0
2.500, 1.000, 40.000, 100.000, 301, 0
2.500, 1.000, 45.000, 100.000, 209, 0
2.500, 1.000, 50.000, 100.000, 162, 0
2.500, 1.000, 55.000, 100.000, 132, 0
2.500, 1.000, 60.000, 100.000, 110, 0
2.500, 1.000, 65.000, 100.000, 95, 0
2.500, 1.000, 70.000, 100.000, 84, 0
2.500, 1.000, 75.000, 100.000, 74, 0
2.500, 1.000, 80.000, 100.000, 67, 0
2.500, 1.000, 85.000, 100.000, 61, 0
2.500, 1.000, 90.000, 100.000, 56, 0
2.500, 1.000, 95.000, 100.000, 52, 0
3.000, 1.000, 5.000, 0.000, 0, 124
3.000, 1.000, 10.000, 0.000, 0, 166
3.000, 1.000, 15.000, 0.000, 0, 245
3.000, 1.000, 20.000, 0.000, 0, 468
3.000, 1.000, 25.000, 31.000, 2588, 2232
3.000, 1.000, 30.000, 100.000, 604, 0
3.000, 1.000, 35.000, 100.000, 304, 0
3.000, 1.000, 40.000, 100.000, 202, 0
3.000, 1.000, 45.000, 100.000, 151, 0
3.000, 1.000, 50.000, 100.000, 120, 0
3.000, 1.000, 55.000, 100.000, 101, 0
3.000, 1.000, 60.000, 100.000, 86, 0
3.000, 1.000, 65.000, 100.000, 76, 0
3.000, 1.000, 70.000, 100.000, 68, 0
3.000, 1.000, 75.000, 100.000, 60, 0
3.000, 1.000, 80.000, 100.000, 55, 0
3.000, 1.000, 85.000, 100.000, 50, 0
3.000, 1.000, 90.000, 100.000, 46, 0
3.000, 1.000, 95.000, 100.000, 43, 0
3.500, 1.000, 5.000, 0.000, 0, 129
3.500, 1.000, 10.000, 0.000, 0, 181
3.500, 1.000, 15.000, 0.000, 0, 297
3.500, 1.000, 20.000, 0.200, 1899, 894
3.500, 1.000, 25.000, 99.600, 948, 922
3.500, 1.000, 30.000, 100.000, 346, 0
3.500, 1.000, 35.000, 100.000, 216, 0
3.500, 1.000, 40.000, 100.000, 150, 0
3.500, 1.000, 45.000, 100.000, 118, 0
3.500, 1.000, 50.000, 100.000, 97, 0
3.500, 1.000, 55.000, 100.000, 82, 0
3.500, 1.000, 60.000, 100.000, 71, 0
3.500, 1.000, 65.000, 100.000, 63, 0
3.500, 1.000, 70.000, 100.000, 56, 0
3.500, 1.000, 75.000, 100.000, 51, 0
3.500, 1.000, 80.000, 100.000, 47, 0
3.500, 1.000, 85.000, 100.000, 43, 0
3.500, 1.000, 90.000, 100.000, 40, 0
3.500, 1.000, 95.000, 100.000, 37, 0
4.000, 1.000, 5.000, 0.000, 0, 134
4.000, 1.000, 10.000, 0.000, 0, 196
4.000, 1.000, 15.000, 0.000, 0, 384
4.000, 1.000, 20.000, 31.300, 2075, 1659
4.000, 1.000, 25.000, 100.000, 491, 0
4.000, 1.000, 30.000, 100.000, 239, 0
4.000, 1.000, 35.000, 100.000, 161, 0
4.000, 1.000, 40.000, 100.000, 121, 0
4.000, 1.000, 45.000, 100.000, 97, 0
4.000, 1.000, 50.000, 100.000, 81, 0
4.000, 1.000, 55.000, 100.000, 69, 0
4.000, 1.000, 60.000, 100.000, 61, 0
4.000, 1.000, 65.000, 100.000, 54, 0
4.000, 1.000, 70.000, 100.000, 48, 0
4.000, 1.000, 75.000, 100.000, 44, 0
4.000, 1.000, 80.000, 100.000, 41, 0
4.000, 1.000, 85.000, 100.000, 37, 0
4.000, 1.000, 90.000, 100.000, 35, 0
4.000, 1.000, 95.000, 100.000, 32, 0
4.500, 1.000, 5.000, 0.000, 0, 137
4.500, 1.000, 10.000, 0.000, 0, 217
4.500, 1.000, 15.000, 0.000, 0, 520
4.500, 1.000, 20.000, 95.300, 1082, 1177
4.500, 1.000, 25.000, 100.000, 326, 0
4.500, 1.000, 30.000, 100.000, 190, 0
4.500, 1.000, 35.000, 100.000, 132, 0
4.500, 1.000, 40.000, 100.000, 100, 0
4.500, 1.000, 45.000, 100.000, 83, 0
4.500, 1.000, 50.000, 100.000, 69, 0
4.500, 1.000, 55.000, 100.000, 60, 0
4.500, 1.000, 60.000, 100.000, 53, 0
4.500, 1.000, 65.000, 100.000, 48, 0
4.500, 1.000, 70.000, 100.000, 43, 0
4.500, 1.000, 75.000, 100.000, 39, 0
4.500, 1.000, 80.000, 100.000, 36, 0
4.500, 1.000, 85.000, 100.000, 33, 0
4.500, 1.000, 90.000, 100.000, 31, 0
4.500, 1.000, 95.000, 100.000, 29, 0
5.000, 1.000, 5.000, 0.000, 0, 142
5.000, 1.000, 10.000, 0.000, 0, 240
5.000, 1.000, 15.000, 1.000, 1029, 795
5.000, 1.000, 20.000, 99.800, 606, 651
5.000, 1.000, 25.000, 100.000, 243, 0
5.000, 1.000, 30.000, 100.000, 151, 0
5.000, 1.000, 35.000, 100.000, 111, 0
5.000, 1.000, 40.000, 100.000, 87, 0
5.000, 1.000, 45.000, 100.000, 72, 0
5.000, 1.000, 50.000, 100.000, 60, 0
5.000, 1.000, 55.000, 100.000, 53, 0
5.000, 1.000, 60.000, 100.000, 47, 0
5.000, 1.000, 65.000, 100.000, 42, 0
5.000, 1.000, 70.000, 100.000, 38, 0
5.000, 1.000, 75.000, 100.000, 35, 0
5.000, 1.000, 80.000, 100.000, 32, 0
5.000, 1.000, 85.000, 100.000, 30, 0
5.000, 1.000, 90.000, 100.000, 28, 0
5.000, 1.000, 95.000, 100.000, 26, 0
0.150, 1.500, 5.000, 0.000, 0, 71
0.150, 1.500, 10.000, 0.000, 0, 76
0.150, 1.500, 15.000, 0.000, 0, 80
0.150, 1.500, 20.000, 0.000, 0, 86
0.150, 1.500, 25.000, 0.000, 0, 93
0.150, 1.500, 30.000, 0.000, 0, 100
0.150, 1.500, 35.000, 0.000, 0, 109
0.150, 1.500, 40.000, 0.000, 0, 120
0.150, 1.500, 45.000, 0.000, 0, 133
0.150, 1.500, 50.000, 0.000, 0, 149
0.150, 1.500, 55.000, 0.000, 0, 170
0.150, 1.500, 60.000, 0.000, 0, 196
0.150, 1.500, 65.000, 0.000, 0, 235
0.150, 1.500, 70.000, 0.000, 0, 291
0.150, 1.500, 75.000, 0.000, 0, 381
0.150, 1.500, 80.000, 0.000, 0, 556
0.150, 1.500, 85.000, 0.000, 0, 1013
0.150, 1.500, 90.000, 0.000, 0, 6251
0.150, 1.500, 95.000, 100.000, 1779, 0
0.225, 1.500, 5.000, 0.000, 0, 71
0.225, 1.500, 10.000, 0.000, 0, 76
0.225, 1.500, 15.000, 0.000, 0, 81
0.225, 1.500, 20.000, 0.000, 0, 87
0.225, 1.500, 25.000, 0.000, 0, 94
0.225, 1.500, 30.000, 0.000, 0, 102
0.225, 1.500, 35.000, 0.000, 0, 113
0.225, 1.500, 40.000, 0.000, 0, 123
0.225, 1.500, 45.000, 0.000, 0, 138
0.225, 1.500, 50.000, 0.000, 0, 158
0.225, 1.500, 55.000, 0.000, 0, 182
0.225, 1.500, 60.000, 0.000, 0, 217
0.225, 1.500, 65.000, 0.000, 0, 265
0.225, 1.500, 70.000, 0.000, 0, 342
0.225, 1.500, 75.000, 0.000, 0, 487
0.225, 1.500, 80.000, 0.000, 0, 822
0.225, 1.500, 85.000, 0.000, 0, 2823
0.225, 1.500, 90.000, 100.000, 2303, 0
0.225, 1.500, 95.000, 100.000, 867, 0
0.300, 1.500, 5.000, 0.000, 0, 72
0.300, 1.500, 10.000, 0.000, 0, 76
