PERC_TARGET,PERC_STOPLOSS,HIT_RATE,PASS_PROBABILITY,QTY_TRADES_SUCC,QTY_TRADES_FAIL
0.100, 1.000, 5.000, 0.000, 0, 106
0.100, 1.000, 10.000, 0.000, 0, 113
0.100, 1.000, 15.000, 0.000, 0, 121
0.100, 1.000, 20.000, 0.000, 0, 129
0.100, 1.000, 25.000, 0.000, 0, 139
0.100, 1.000, 30.000, 0.000, 0, 150
0.100, 1.000, 35.000, 0.000, 0, 163
0.100, 1.000, 40.000, 0.000, 0, 179
0.100, 1.000, 45.000, 0.000, 0, 199
0.100, 1.000, 50.000, 0.000, 0, 224
0.100, 1.000, 55.000, 0.000, 0, 255
0.100, 1.000, 60.000, 0.000, 0, 296
0.100, 1.000, 65.000, 0.000, 0, 354
0.100, 1.000, 70.000, 0.000, 0, 436
0.100, 1.000, 75.000, 0.000, 0, 569
0.100, 1.000, 80.000, 0.000, 0, 837
0.100, 1.000, 85.000, 0.000, 0, 1535
0.100, 1.000, 90.000, 0.000, 0, 9547
0.100, 1.000, 95.000, 100.000, 2670, 0
0.150, 1.000, 5.000, 0.000, 0, 107
0.150, 1.000, 10.000, 0.000, 0, 114
0.150, 1.000, 15.000, 0.000, 0, 122
0.150, 1.000, 20.000, 0.000, 0, 131
0.150, 1.000, 25.000, 0.000, 0, 141
0.150, 1.000, 30.000, 0.000, 0, 153
0.150, 1.000, 35.000, 0.000, 0, 168
0.150, 1.000, 40.000, 0.000, 0, 186
0.150, 1.000, 45.000, 0.000, 0, 208
0.150, 1.000, 50.000, 0.000, 0, 236
0.150, 1.000, 55.000, 0.000, 0, 274
0.150, 1.000, 60.000, 0.000, 0, 321
0.150, 1.000, 65.000, 0.000, 0, 396
0.150, 1.000, 70.000, 0.000, 0, 514
0.150, 1.000, 75.000, 0.000, 0, 724
0.150, 1.000, 80.000, 0.000, 0, 1241
0.150, 1.000, 85.000, 0.000, 0, 4254
0.150, 1.000, 90.000, 100.000, 3441, 0
0.150, 1.000, 95.000, 100.000, 1299, 0
0.200, 1.000, 5.000, 0.000, 0, 107
0.200, 1.000, 10.000, 0.000, 0, 114
0.200, 1.000, 15.000, 0.000, 0, 122
0.200, 1.000, 20.000, 0.000, 0, 133
0.200, 1.000, 25.000, 0.000, 0, 143
0.200, 1.000, 30.000, 0.000, 0, 157
0.200, 1.000, 35.000, 0.000, 0, 173
0.200, 1.000, 40.000, 0.000, 0, 192
0.200, 1.000, 45.000, 0.000, 0, 219
0.200, 1.000, 50.000, 0.000, 0, 249
0.200, 1.000, 55.000, 0.000, 0, 294
0.200, 1.000, 60.000, 0.000, 0, 357
0.200, 1.000, 65.000, 0.000, 0, 458
0.200, 1.000, 70.000, 0.000, 0, 620
0.200, 1.000, 75.000, 0.000, 0, 988
0.200, 1.000, 80.000, 0.000, 0, 2444
0.200, 1.000, 85.000, 100.000, 5938, 0
0.200, 1.000, 90.000, 100.000, 1501, 0
0.200, 1.000, 95.000, 100.000, 856, 0
0.250, 1.000, 5.000, 0.000, 0, 107
0.250, 1.000, 10.000, 0.000, 0, 115
0.250, 1.000, 15.000, 0.000, 0, 123
0.250, 1.000, 20.000, 0.000, 0, 133
0.250, 1.000, 25.000, 0.000, 0, 145
0.250, 1.000, 30.000, 0.000, 0, 160
0.250, 1.000, 35.000, 0.000, 0, 179
0.250, 1.000, 40.000, 0.000, 0, 201
0.250, 1.000, 45.000, 0.000, 0, 229
0.250, 1.000, 50.000, 0.000, 0, 266
0.250, 1.000, 55.000, 0.000, 0, 322
0.250, 1.000, 60.000, 0.000, 0, 401
0.250, 1.000, 65.000, 0.000, 0, 533
0.250, 1.000, 70.000, 0.000, 0, 796
0.250, 1.000, 75.000, 0.000, 0, 1568
0.250, 1.000, 80.000, 32.200, 30937, 25996
0.250, 1.000, 85.000, 100.000, 1925, 0
0.250, 1.000, 90.000, 100.000, 954, 0
0.250, 1.000, 95.000, 100.000, 640, 0
0.300, 1.000, 5.000, 0.000, 0, 108
0.300, 1.000, 10.000, 0.000, 0, 115
0.300, 1.000, 15.000, 0.000, 0, 125
0.300, 1.000, 20.000, 0.000, 0, 136
0.300, 1.000, 25.000, 0.000, 0, 148
0.300, 1.000, 30.000, 0.000, 0, 165
0.300, 1.000, 35.000, 0.000, 0, 184
0.300, 1.000, 40.000, 0.000, 0, 207
0.300, 1.000, 45.000, 0.000, 0, 242
0.300, 1.000, 50.000, 0.000, 0, 286
0.300, 1.000, 55.000, 0.000, 0, 350
0.300, 1.000, 60.000, 0.000, 0, 454
0.300, 1.000, 65.000, 0.000, 0, 648
0.300, 1.000, 70.000, 0.000, 0, 1100
0.300, 1.000, 75.000, 0.000, 0, 3810
0.300, 1.000, 80.000, 100.000, 2979, 0
0.300, 1.000, 85.000, 100.000, 1144, 0
0.300, 1.000, 90.000, 100.000, 707, 0
0.300, 1.000, 95.000, 100.000, 510, 0
0.350, 1.000, 5.000, 0.000, 0, 108
0.350, 1.000, 10.000, 0.000, 0, 116
0.350, 1.000, 15.000, 0.000, 0, 126
0.350, 1.000, 20.000, 0.000, 0, 137
0.350, 1.000, 25.000, 0.000, 0, 151
0.350, 1.000, 30.000, 0.000, 0, 169
0.350, 1.000, 35.000, 0.000, 0, 189
0.350, 1.000, 40.000, 0.000, 0, 218
0.350, 1.000, 45.000, 0.000, 0, 255
0.350, 1.000, 50.000, 0.000, 0, 307
0.350, 1.000, 55.000, 0.000, 0, 389
0.350, 1.000, 60.000, 0.000, 0, 528
0.350, 1.000, 65.000, 0.000, 0, 804
0.350, 1.000, 70.000, 0.000, 0, 1777
0.350, 1.000, 75.000, 99.200, 9496, 8811
0.350, 1.000, 80.000, 100.000, 1499, 0
0.350, 1.000, 85.000, 100.000, 820, 0
0.350, 1.000, 90.000, 100.000, 561, 0
0.350, 1.000, 95.000, 100.000, 426, 0
0.400, 1.000, 5.000, 0.000, 0, 108
0.400, 1.000, 10.000, 0.000, 0, 117
0.400, 1.000, 15.000, 0.000, 0, 127
0.400, 1.000, 20.000, 0.000, 0, 139
0.400, 1.000, 25.000, 0.000, 0, 154
0.400, 1.000, 30.000, 0.000, 0, 172
0.400, 1.000, 35.000, 0.000, 0, 196
0.400, 1.000, 40.000, 0.000, 0, 228
0.400, 1.000, 45.000, 0.000, 0, 271
0.400, 1.000, 50.000, 0.000, 0, 332
0.400, 1.000, 55.000, 0.000, 0, 432
0.400, 1.000, 60.000, 0.000, 0, 618
0.400, 1.000, 65.000, 0.000, 0, 1084
0.400, 1.000, 70.000, 0.000, 0, 4512
0.400, 1.000, 75.000, 100.000, 2443, 0
0.400, 1.000, 80.000, 100.000, 995, 0
0.400, 1.000, 85.000, 100.000, 633, 0
0.400, 1.000, 90.000, 100.000, 462, 0
0.400, 1.000, 95.000, 100.000, 363, 0
0.450, 1.000, 5.000, 0.000, 0, 108
0.450, 1.000, 10.000, 0.000, 0, 117
0.450, 1.000, 15.000, 0.000, 0, 128
0.450, 1.000, 20.000, 0.000, 0, 141
0.450, 1.000, 25.000, 0.000, 0, 157
0.450, 1.000, 30.000, 0.000, 0, 177
0.450, 1.000, 35.000, 0.000, 0, 204
0.450, 1.000, 40.000, 0.000, 0, 239
0.450, 1.000, 45.000, 0.000, 0, 287
0.450, 1.000, 50.000, 0.000, 0, 364
0.450, 1.000, 55.000, 0.000, 0, 491
0.450, 1.000, 60.000, 0.000, 0, 758
0.450, 1.000, 65.000, 0.000, 0, 1689
0.450, 1.000, 70.000, 98.400, 7955, 8338
0.450, 1.000, 75.000, 100.000, 1379, 0
0.450, 1.000, 80.000, 100.000, 752, 0
0.450, 1.000, 85.000, 100.000, 518, 0
0.450, 1.000, 90.000, 100.000, 394, 0
0.450, 1.000, 95.000, 100.000, 319, 0
0.500, 1.000, 5.000, 0.000, 0, 108
0.500, 1.000, 10.000, 0.000, 0, 118
0.500, 1.000, 15.000, 0.000, 0, 129
0.500, 1.000, 20.000, 0.000, 0, 143
0.500, 1.000, 25.000, 0.000, 0, 160
0.500, 1.000, 30.000, 0.000, 0, 181
0.500, 1.000, 35.000, 0.000, 0, 210
0.500, 1.000, 40.000, 0.000, 0, 250
0.500, 1.000, 45.000, 0.000, 0, 308
0.500, 1.000, 50.000, 0.000, 0, 401
0.500, 1.000, 55.000, 0.000, 0, 563
0.500, 1.000, 60.000, 0.000, 0, 971
0.500, 1.000, 65.000, 0.000, 0, 3648
0.500, 1.000, 70.000, 100.000, 2414, 0
0.500, 1.000, 75.000, 100.000, 956, 0
0.500, 1.000, 80.000, 100.000, 597, 0
0.500, 1.000, 85.000, 100.000, 433, 0
0.500, 1.000, 90.000, 100.000, 343, 0
0.500, 1.000, 95.000, 100.000, 283, 0
0.550, 1.000, 5.000, 0.000, 0, 109
0.550, 1.000, 10.000, 0.000, 0, 119
0.550, 1.000, 15.000, 0.000, 0, 131
0.550, 1.000, 20.000, 0.000, 0, 145
0.550, 1.000, 25.000, 0.000, 0, 164
0.550, 1.000, 30.000, 0.000, 0, 187
0.550, 1.000, 35.000, 0.000, 0, 218
0.550, 1.000, 40.000, 0.000, 0, 264
0.550, 1.000, 45.000, 0.000, 0, 328
0.550, 1.000, 50.000, 0.000, 0, 440
0.550, 1.000, 55.000, 0.000, 0, 666
0.550, 1.000, 60.000, 0.000, 0, 1382
0.550, 1.000, 65.000, 79.400, 12163, 10865
0.550, 1.000, 70.000, 100.000, 1414, 0
0.550, 1.000, 75.000, 100.000, 741, 0
0.550, 1.000, 80.000, 100.000, 500, 0
0.550, 1.000, 85.000, 100.000, 380, 0
0.550, 1.000, 90.000, 100.000, 305, 0
0.550, 1.000, 95.000, 100.000, 254, 0
0.600, 1.000, 5.000, 0.000, 0, 109
0.600, 1.000, 10.000, 0.000, 0, 119
0.600, 1.000, 15.000, 0.000, 0, 132
0.600, 1.000, 20.000, 0.000, 0, 147
0.600, 1.000, 25.000, 0.000, 0, 168
0.600, 1.000, 30.000, 0.000, 0, 191
0.600, 1.000, 35.000, 0.000, 0, 227
0.600, 1.000, 40.000, 0.000, 0, 276
0.600, 1.000, 45.000, 0.000, 0, 352
0.600, 1.000, 50.000, 0.000, 0, 500
0.600, 1.000, 55.000, 0.000, 0, 820
0.600, 1.000, 60.000, 0.000, 0, 2334
0.600, 1.000, 65.000, 100.000, 3066, 0
0.600, 1.000, 70.000, 100.000, 999, 0
0.600, 1.000, 75.000, 100.000, 604, 0
0.600, 1.000, 80.000, 100.000, 428, 0
0.600, 1.000, 85.000, 100.000, 335, 0
0.600, 1.000, 90.000, 100.000, 274, 0
0.600, 1.000, 95.000, 100.000, 231, 0
0.650, 1.000, 5.000, 0.000, 0, 109
0.650, 1.000, 10.000, 0.000, 0, 120
0.650, 1.000, 15.000, 0.000, 0, 133
0.650, 1.000, 20.000, 0.000, 0, 150
0.650, 1.000, 25.000, 0.000, 0, 171
0.650, 1.000, 30.000, 0.000, 0, 198
0.650, 1.000, 35.000, 0.000, 0, 238
0.650, 1.000, 40.000, 0.000, 0, 293
0.650, 1.000, 45.000, 0.000, 0, 388
0.650, 1.000, 50.000, 0.000, 0, 569
0.650, 1.000, 55.000, 0.000, 0, 1046
0.650, 1.000, 60.000, 1.700, 8950, 6815
0.650, 1.000, 65.000, 100.000, 1675, 0
0.650, 1.000, 70.000, 100.000, 778, 0
0.650, 1.000, 75.000, 100.000, 506, 0
0.650, 1.000, 80.000, 100.000, 378, 0
0.650, 1.000, 85.000, 100.000, 301, 0
0.650, 1.000, 90.000, 100.000, 248, 0
0.650, 1.000, 95.000, 100.000, 212, 0
0.700, 1.000, 5.000, 0.000, 0, 110
0.700, 1.000, 10.000, 0.000, 0, 121
0.700, 1.000, 15.000, 0.000, 0, 134
0.700, 1.000, 20.000, 0.000, 0, 152
0.700, 1.000, 25.000, 0.000, 0, 175
0.700, 1.000, 30.000, 0.000, 0, 205
0.700, 1.000, 35.000, 0.000, 0, 245
0.700, 1.000, 40.000, 0.000, 0, 310
0.700, 1.000, 45.000, 0.000, 0, 424
0.700, 1.000, 50.000, 0.000, 0, 655
0.700, 1.000, 55.000, 0.000, 0, 1464
0.700, 1.000, 60.000, 97.800, 5704, 7104
0.700, 1.000, 65.000, 100.000, 1139, 0
0.700, 1.000, 70.000, 100.000, 637, 0
0.700, 1.000, 75.000, 100.000, 437, 0
0.700, 1.000, 80.000, 100.000, 333, 0
0.700, 1.000, 85.000, 100.000, 270, 0
0.700, 1.000, 90.000, 100.000, 227, 0
0.700, 1.000, 95.000, 100.000, 196, 0
0.750, 1.000, 5.000, 0.000, 0, 110
0.750, 1.000, 10.000, 0.000, 0, 121
0.750, 1.000, 15.000, 0.000, 0, 136
0.750, 1.000, 20.000, 0.000, 0, 155
0.750, 1.000, 25.000, 0.000, 0, 178
0.750, 1.000, 30.000, 0.000, 0, 210
0.750, 1.000, 35.000, 0.000, 0, 257
0.750, 1.000, 40.000, 0.000, 0, 333
0.750, 1.000, 45.000, 0.000, 0, 468
0.750, 1.000, 50.000, 0.000, 0, 778
0.750, 1.000, 55.000, 0.000, 0, 2422
0.750, 1.000, 60.000, 100.000, 2397, 0
0.750, 1.000, 65.000, 100.000, 874, 0
0.750, 1.000, 70.000, 100.000, 536, 0
0.750, 1.000, 75.000, 100.000, 384, 0
0.750, 1.000, 80.000, 100.000, 300, 0
0.750, 1.000, 85.000, 100.000, 247, 0
0.750, 1.000, 90.000, 100.000, 209, 0
0.750, 1.000, 95.000, 100.000, 182, 0
0.800, 1.000, 5.000, 0.000, 0, 110
0.800, 1.000, 10.000, 0.000, 0, 122
0.800, 1.000, 15.000, 0.000, 0, 137
0.800, 1.000, 20.000, 0.000, 0, 157
0.800, 1.000, 25.000, 0.000, 0, 183
0.800, 1.000, 30.000, 0.000, 0, 217
0.800, 1.000, 35.000, 0.000, 0, 269
0.800, 1.000, 40.000, 0.000, 0, 356
0.800, 1.000, 45.000, 0.000, 0, 518
0.800, 1.000, 50.000, 0.000, 0, 956
0.800, 1.000, 55.000, 3.400, 9551, 6026
0.800, 1.000, 60.000, 100.000, 1484, 0
0.800, 1.000, 65.000, 100.000, 713, 0
0.800, 1.000, 70.000, 100.000, 464, 0
0.800, 1.000, 75.000, 100.000, 347, 0
0.800, 1.000, 80.000, 100.000, 273, 0
0.800, 1.000, 85.000, 100.000, 227, 0
0.800, 1.000, 90.000, 100.000, 194, 0
0.800, 1.000, 95.000, 100.000, 169, 0
0.850, 1.000, 5.000, 0.000, 0, 111
0.850, 1.000, 10.000, 0.000, 0, 123
0.850, 1.000, 15.000, 0.000, 0, 139
0.850, 1.000, 20.000, 0.000, 0, 159
0.850, 1.000, 25.000, 0.000, 0, 187
0.850, 1.000, 30.000, 0.000, 0, 226
0.850, 1.000, 35.000, 0.000, 0, 282
0.850, 1.000, 40.000, 0.000, 0, 384
0.850, 1.000, 45.000, 0.000, 0, 591
0.850, 1.000, 50.000, 0.000, 0, 1290
0.850, 1.000, 55.000, 91.500, 6232, 7172
0.850, 1.000, 60.000, 100.000, 1111, 0
0.850, 1.000, 65.000, 100.000, 598, 0
0.850, 1.000, 70.000, 100.000, 409, 0
0.850, 1.000, 75.000, 100.000, 311, 0
0.850, 1.000, 80.000, 100.000, 252, 0
0.850, 1.000, 85.000, 100.000, 210, 0
0.850, 1.000, 90.000, 100.000, 181, 0
0.850, 1.000, 95.000, 100.000, 159, 0
0.900, 1.000, 5.000, 0.000, 0, 111
0.900, 1.000, 10.000, 0.000, 0, 124
0.900, 1.000, 15.000, 0.000, 0, 140
0.900, 1.000, 20.000, 0.000, 0, 162
0.900, 1.000, 25.000, 0.000, 0, 190
0.900, 1.000, 30.000, 0.000, 0, 233
0.900, 1.000, 35.000, 0.000, 0, 296
0.900, 1.000, 40.000, 0.000, 0, 410
0.900, 1.000, 45.000, 0.000, 0, 673
0.900, 1.000, 50.000, 0.000, 0, 1866
0.900, 1.000, 55.000, 100.000, 2702, 0
0.900, 1.000, 60.000, 100.000, 862, 0
0.900, 1.000, 65.000, 100.000, 510, 0
0.900, 1.000, 70.000, 100.000, 362, 0
0.900, 1.000, 75.000, 100.000, 284, 0
0.900, 1.000, 80.000, 100.000, 231, 0
0.900, 1.000, 85.000, 100.000, 197, 0
0.900, 1.000, 90.000, 100.000, 170, 0
0.900, 1.000, 95.000, 100.000, 149, 0
0.950, 1.000, 5.000, 0.000, 0, 111
0.950, 1.000, 10.000, 0.000, 0, 125
0.950, 1.000, 15.000, 0.000, 0, 142
0.950, 1.000, 20.000, 0.000, 0, 164
0.950, 1.000, 25.000, 0.000, 0, 197
0.950, 1.000, 30.000, 0.000, 0, 238
0.950, 1.000, 35.000, 0.000, 0, 314
0.950, 1.000, 40.000, 0.000, 0, 451
0.950, 1.000, 45.000, 0.000, 0, 787
0.950, 1.000, 50.000, 0.100, 5123, 3243
0.950, 1.000, 55.000, 99.900, 1671, 2138
0.950, 1.000, 60.000, 100.000, 707, 0
0.950, 1.000, 65.000, 100.000, 448, 0
0.950, 1.000, 70.000, 100.000, 331, 0
0.950, 1.000, 75.000, 100.000, 262, 0
0.950, 1.000, 80.000, 100.000, 216, 0
0.950, 1.000, 85.000, 100.000, 183, 0
0.950, 1.000, 90.000, 100.000, 159, 0
0.950, 1.000, 95.000, 100.000, 141, 0
1.000, 1.000, 5.000, 0.000, 0, 111
1.000, 1.000, 10.000, 0.000, 0, 125
1.000, 1.000, 15.000, 0.000, 0, 143
1.000, 1.000, 20.000, 0.000, 0, 166
1.000, 1.000, 25.000, 0.000, 0, 198
1.000, 1.000, 30.000, 0.000, 0, 248
1.000, 1.000, 35.000, 0.000, 0, 332
1.000, 1.000, 40.000, 0.000, 0, 493
1.000, 1.000, 45.000, 0.000, 0, 956
1.000, 1.000, 50.000, 27.900, 8085, 6686
1.000, 1.000, 55.000, 100.000, 1215, 0
1.000, 1.000, 60.000, 100.000, 599, 0
1.000, 1.000, 65.000, 100.000, 400, 0
1.000, 1.000, 70.000, 100.000, 298, 0
1.000, 1.000, 75.000, 100.000, 241, 0
1.000, 1.000, 80.000, 100.000, 200, 0
1.000, 1.000, 85.000, 100.000, 171, 0
1.000, 1.000, 90.000, 100.000, 150, 0
1.000, 1.000, 95.000, 100.000, 133, 0
1.500, 1.000, 5.000, 0.000, 0, 114
1.500, 1.000, 10.000, 0.000, 0, 133
1.500, 1.000, 15.000, 0.000, 0, 160
1.500, 1.000, 20.000, 0.000, 0, 199
1.500, 1.000, 25.000, 0.000, 0, 264
1.500, 1.000, 30.000, 0.000, 0, 390
1.500, 1.000, 35.000, 0.000, 0, 754
1.500, 1.000, 40.000, 28.800, 5234, 4353
1.500, 1.000, 45.000, 100.000, 966, 0
1.500, 1.000, 50.000, 100.000, 483, 0
1.500, 1.000, 55.000, 100.000, 322, 0
1.500, 1.000, 60.000, 100.000, 241, 0
1.500, 1.000, 65.000, 100.000, 192, 0
1.500, 1.000, 70.000, 100.000, 161, 0
1.500, 1.000, 75.000, 100.000, 137, 0
1.500, 1.000, 80.000, 100.000, 120, 0
1.500, 1.000, 85.000, 100.000, 107, 0
1.500, 1.000, 90.000, 100.000, 96, 0
1.500, 1.000, 95.000, 100.000, 88, 0
2.000, 1.000, 5.000, 0.000, 0, 117
2.000, 1.000, 10.000, 0.000, 0, 143
2.000, 1.000, 15.000, 0.000, 0, 180
2.000, 1.000, 20.000, 0.000, 0, 245
2.000, 1.000, 25.000, 0.000, 0, 389
2.000, 1.000, 30.000, 0.000, 0, 913
2.000, 1.000, 35.000, 95.800, 2267, 2685
2.000, 1.000, 40.000, 100.000, 609, 0
2.000, 1.000, 45.000, 100.000, 345, 0
2.000, 1.000, 50.000, 100.000, 241, 0
2.000, 1.000, 55.000, 100.000, 185, 0
2.000, 1.000, 60.000, 100.000, 150, 0
2.000, 1.000, 65.000, 100.000, 127, 0
2.000, 1.000, 70.000, 100.000, 110, 0
2.000, 1.000, 75.000, 100.000, 96, 0
2.000, 1.000, 80.000, 100.000, 86, 0
2.000, 1.000, 85.000, 100.000, 78, 0
2.000, 1.000, 90.000, 100.000, 71, 0
2.000, 1.000, 95.000, 100.000, 65, 0
2.500, 1.000, 5.000, 0.000, 0, 121
2.500, 1.000, 10.000, 0.000, 0, 153
2.500, 1.000, 15.000, 0.000, 0, 207
2.500, 1.000, 20.000, 0.000, 0, 322
2.500, 1.000, 25.000, 0.000, 0, 748
2.500, 1.000, 30.000, 93.300, 2156, 2171
2.500, 1.000, 35.000, 100.000, 543, 0
2.500, 1.000, 40.000, 100.000, 304, 0
2.500, 1.000, 45.000, 100.000, 210, 0
2.500, 1.000, 50.000, 100.000, 162, 0
2.500, 1.000, 55.000, 100.000, 132, 0
2.500, 1.000, 60.000, 100.000, 109, 0
2.500, 1.000, 65.000, 100.000, 95, 0
2.500, 1.000, 70.000, 100.000, 83, 0
2.500, 1.000, 75.000, 100.000, 74, 0
2.500, 1.000, 80.000, 100.000, 68, 0
2.500, 1.000, 85.000, 100.000, 61, 0
2.500, 1.000, 90.000, 100.000, 56, 0
2.500, 1.000, 95.000, 100.000, 52, 0
3.000, 1.000, 5.000, 0.000, 0, 124
3.000, 1.000, 10.000, 0.000, 0, 165
3.000, 1.000, 15.000, 0.000, 0, 243
3.000, 1.000, 20.000, 0.000, 0, 464
3.000, 1.000, 25.000, 32.500, 2589, 2210
3.000, 1.000, 30.000, 100.000, 599, 0
3.000, 1.000, 35.000, 100.000, 302, 0
3.000, 1.000, 40.000, 100.000, 201, 0
3.000, 1.000, 45.000, 100.000, 152, 0
3.000, 1.000, 50.000, 100.000, 120, 0
3.000, 1.000, 55.000, 100.000, 101, 0
3.000, 1.000, 60.000, 100.000, 87, 0
3.000, 1.000, 65.000, 100.000, 76, 0
3.000, 1.000, 70.000, 100.000, 67, 0
3.000, 1.000, 75.000, 100.000, 61, 0
3.000, 1.000, 80.000, 100.000, 55, 0
3.000, 1.000, 85.000, 100.000, 50, 0
3.000, 1.000, 90.000, 100.000, 47, 0
3.000, 1.000, 95.000, 100.000, 43, 0
3.500, 1.000, 5.000, 0.000, 0, 128
3.500, 1.000, 10.000, 0.000, 0, 178
3.500, 1.000, 15.000, 0.000, 0, 296
3.500, 1.000, 20.000, 0.100, 1369, 830
3.500, 1.000, 25.000, 99.400, 956, 1130
3.500, 1.000, 30.000, 100.000, 343, 0
3.500, 1.000, 35.000, 100.000, 210, 0
3.500, 1.000, 40.000, 100.000, 153, 0
3.500, 1.000, 45.000, 100.000, 118, 0
3.500, 1.000, 50.000, 100.000, 97, 0
3.500, 1.000, 55.000, 100.000, 82, 0
3.500, 1.000, 60.000, 100.000, 72, 0
3.500, 1.000, 65.000, 100.000, 63, 0
3.500, 1.000, 70.000, 100.000, 57, 0
3.500, 1.000, 75.000, 100.000, 51, 0
3.500, 1.000, 80.000, 100.000, 47, 0
3.500, 1.000, 85.000, 100.000, 43, 0
3.500, 1.000, 90.000, 100.000, 40, 0
3.500, 1.000, 95.000, 100.000, 37, 0
4.000, 1.000, 5.000, 0.000, 0, 132
4.000, 1.000, 10.000, 0.000, 0, 196
4.000, 1.000, 15.000, 0.000, 0, 372
4.000, 1.000, 20.000, 33.200, 1837, 1674
4.000, 1.000, 25.000, 100.000, 469, 0
4.000, 1.000, 30.000, 100.000, 241, 0
4.000, 1.000, 35.000, 100.000, 165, 0
4.000, 1.000, 40.000, 100.000, 121, 0
4.000, 1.000, 45.000, 100.000, 97, 0
4.000, 1.000, 50.000, 100.000, 81, 0
4.000, 1.000, 55.000, 100.000, 69, 0
4.000, 1.000, 60.000, 100.000, 60, 0
4.000, 1.000, 65.000, 100.000, 54, 0
4.000, 1.000, 70.000, 100.000, 48, 0
4.000, 1.000, 75.000, 100.000, 44, 0
4.000, 1.000, 80.000, 100.000, 40, 0
4.000, 1.000, 85.000, 100.000, 37, 0
4.000, 1.000, 90.000, 100.000, 35, 0
4.000, 1.000, 95.000, 100.000, 33, 0
4.500, 1.000, 5.000, 0.000, 0, 138
4.500, 1.000, 10.000, 0.000, 0, 216
4.500, 1.000, 15.000, 0.000, 0, 516
4.500, 1.000, 20.000, 93.400, 1093, 1188
4.500, 1.000, 25.000, 100.000, 326, 0
4.500, 1.000, 30.000, 100.000, 190, 0
4.500, 1.000, 35.000, 100.000, 132, 0
4.500, 1.000, 40.000, 100.000, 102, 0
4.500, 1.000, 45.000, 100.000, 83, 0
4.500, 1.000, 50.000, 100.000, 70, 0
4.500, 1.000, 55.000, 100.000, 60, 0
4.500, 1.000, 60.000, 100.000, 53, 0
4.500, 1.000, 65.000, 100.000, 47, 0
4.500, 1.000, 70.000, 100.000, 43, 0
4.500, 1.000, 75.000, 100.000, 39, 0
4.500, 1.000, 80.000, 100.000, 36, 0
4.500, 1.000, 85.000, 100.000, 33, 0
4.500, 1.000, 90.000, 100.000, 31, 0
4.500, 1.000, 95.000, 100.000, 29, 0
5.000, 1.000, 5.000, 0.000, 0, 142
5.000, 1.000, 10.000, 0.000, 0, 241
5.000, 1.000, 15.000, 0.700, 841, 776
5.000, 1.000, 20.000, 99.500, 605, 874
5.000, 1.000, 25.000, 100.000, 241, 0
5.000, 1.000, 30.000, 100.000, 150, 0
5.000, 1.000, 35.000, 100.000, 111, 0
5.000, 1.000, 40.000, 100.000, 87, 0
5.000, 1.000, 45.000, 100.000, 71, 0
5.000, 1.000, 50.000, 100.000, 61, 0
5.000, 1.000, 55.000, 100.000, 53, 0
5.000, 1.000, 60.000, 100.000, 47, 0
5.000, 1.000, 65.000, 100.000, 42, 0
5.000, 1.000, 70.000, 100.000, 38, 0
5.000, 1.000, 75.000, 100.000, 35, 0
5.000, 1.000, 80.000, 100.000, 32, 0
5.000, 1.000, 85.000, 100.000, 30, 0
5.000, 1.000, 90.000, 100.000, 28, 0
5.000, 1.000, 95.000, 100.000, 26, 0
0.150, 1.500, 5.000, 0.000, 0, 71
0.150, 1.500, 10.000, 0.000, 0, 76
0.150, 1.500, 15.000, 0.000, 0, 80
0.150, 1.500, 20.000, 0.000, 0, 86
0.150, 1.500, 25.000, 0.000, 0, 93
0.150, 1.500, 30.000, 0.000, 0, 100
0.150, 1.500, 35.000, 0.000, 0, 109
0.150, 1.500, 40.000, 0.000, 0, 120
0.150, 1.500, 45.000, 0.000, 0, 132
0.150, 1.500, 50.000, 0.000, 0, 149
0.150, 1.500, 55.000, 0.000, 0, 171
0.150, 1.500, 60.000, 0.000, 0, 197
0.150, 1.500, 65.000, 0.000, 0, 233
0.150, 1.500, 70.000, 0.000, 0, 291
0.150, 1.500, 75.000, 0.000, 0, 380
0.150, 1.500, 80.000, 0.000, 0, 553
0.150, 1.500, 85.000, 0.000, 0, 1022
0.150, 1.500, 90.000, 0.000, 0, 6139
0.150, 1.500, 95.000, 100.000, 1775, 0
0.225, 1.500, 5.000, 0.000, 0, 71
0.225, 1.500, 10.000, 0.000, 0, 76
0.225, 1.500, 15.000, 0.000, 0, 81
0.225, 1.500, 20.000, 0.000, 0, 87
0.225, 1.500, 25.000, 0.000, 0, 94
0.225, 1.500, 30.000, 0.000, 0, 102
0.225, 1.500, 35.000, 0.000, 0, 112
0.225, 1.500, 40.000, 0.000, 0, 123
0.225, 1.500, 45.000, 0.000, 0, 139
0.225, 1.500, 50.000, 0.000, 0, 158
0.225, 1.500, 55.000, 0.000, 0, 182
0.225, 1.500, 60.000, 0.000, 0, 215
0.225, 1.500, 65.000, 0.000, 0, 265
0.225, 1.500, 70.000, 0.000, 0, 342
0.225, 1.500, 75.000, 0.000, 0, 487
0.225, 1.500, 80.000, 0.000, 0, 827
0.225, 1.500, 85.000, 0.000, 0, 2867
0.225, 1.500, 90.000, 100.000, 2291, 0
0.225, 1.500, 95.000, 100.000, 866, 0
0.300, 1.500, 5.000, 0.000, 0, 72
0.300, 1.500, 10.000, 0.000, 0, 76
